url,pos_score,neg_score,total_score
장생포고래박물관,0.7714171931147575,0.004389519481143604,0.7670276736336139
장생포고래박물관,0.7760570868849754,0.004978858790127561,0.7710782280948478
장생포고래박물관,0.7570354156196117,0.0026930791015426316,0.7543423365180691
장생포고래박물관,0.5886639142408967,0.019889599862896526,0.5687743143780002
장생포고래박물관,0.7465044483542442,0.008321502649535736,0.7381829457047085
장생포고래박물관,0.7545135729014874,0.022838925554727513,0.7316746473467598
장생포고래박물관,0.5307396948337555,0.399382750193278,0.13135694464047748
장생포고래박물관,0.5378231536597013,0.05844638164465626,0.4793767720150451
장생포고래박물관,0.26218496914952993,0.05809258048733076,0.20409238866219917
장생포고래박물관,0.4266993124037981,0.045308267185464504,0.3813910452183336
장생포고래박물관,0.6966477744281292,0.04663378009572625,0.6500139943324029
장생포고래박물관,0.6912690661847591,0.003314974698393295,0.6879540914863659
장생포고래박물관,0.6926601119339466,0.03807455486773203,0.6545855570662146
장생포고래박물관,0.694577906280756,0.018548951173822086,0.676028955106934
장생포고래박물관,0.35714964708313346,0.003565358892471219,0.35358428819066223
장생포고래박물관,0.6176076736301184,0.014241716940887272,0.6033659566892311
장생포고래박물관,0.7294152900576591,0.0030082698436065887,0.7264070202140526
장생포고래박물관,0.5965043306350708,0.011750025197397918,0.5847543054376729
장생포고래박물관,0.5021014045923948,0.038800994190387426,0.4633004104020074
장생포고래박물관,0.7491969838738441,0.01007717135362327,0.7391198125202209
장생포고래박물관,0.5551630984991789,0.020453288014202067,0.5347098104849768
장생포고래박물관,0.5559894777834415,0.026875603069978146,0.5291138747134634
장생포고래박물관,0.7190110683441162,0.061812960123643276,0.657198108220473
장생포고래박물관,0.5684188883751631,0.01058046486383925,0.5578384235113238
장생포고래박물관,0.4375348724424839,0.07698839846998454,0.3605464739724994
장생포고래박물관,0.6898768953979015,0.03118332188266019,0.6586935735152414
장생포고래박물관,0.6956933606415987,0.002859219819462548,0.6928341408221361
장생포고래박물관,0.76972446590662,0.004166765557602048,0.7655577003490179
장생포고래박물관,0.49464103020727634,0.006285710396089901,0.48835531981118646
장생포고래박물관,0.5705469828099012,0.01694450113379086,0.5536024816761104
장생포고래박물관,0.6307098567485809,0.005608355738998701,0.6251015010095823
장생포고래박물관,0.22473834455013275,0.037620608749178545,0.1871177358009542
장생포고래박물관,0.7214870750904083,0.038575698900967834,0.6829113761894405
장생포고래박물관,0.7609040550887585,0.0033916707111832996,0.7575123843775752
장생포고래박물관,0.6739212311804295,0.1107178669112424,0.563203364269187
장생포고래박물관,0.6114469729363918,0.11706394677360853,0.4943830261627833
장생포고래박물관,0.5376202054321766,0.0717099508891503,0.46591025454302626
장생포고래박물관,0.43409804813563824,0.01987593083952864,0.4142221172961096
장생포고래박물관,0.6785702779889107,0.004942088731331751,0.673628189257579
장생포고래박물관,0.7562784142792225,0.015425358309100072,0.7408530559701224
장생포고래박물관,0.7448950037360191,0.0050120804614077015,0.7398829232746115
장생포고래박물관,0.7759330868721008,0.014537525728034477,0.7613955611440664
장생포고래박물관,0.7677516490221024,0.0022347581640739613,0.7655168908580284
장생포고래박물관,0.29222985077649355,0.018553723425914843,0.2736761273505787
장생포고래박물관,0.7336993589997292,0.015521795791573822,0.7181775632081553
장생포고래박물관,0.4228946566581726,0.023242215144758424,0.39965244151341417
장생포고래박물관,0.23694290034472942,0.006303456627453367,0.23063944371727604
장생포고래박물관,0.7541006244719028,0.003856675062949459,0.7502439494089533
장생포고래박물관,0.6932260729372501,0.001882301845277349,0.6913437710919728
장생포고래박물관,0.12785325944423676,0.035460464532176654,0.0923927949120601
장생포고래박물관,0.6344937048852444,0.019119438668712973,0.6153742662165314
장생포고래박물관,0.7930469512939453,0.03864790932275355,0.7543990419711918
장생포고래박물관,0.6655166000127792,0.004867152028600686,0.6606494479841786
장생포고래박물관,0.7215339951217175,0.005671179220856478,0.715862815900861
장생포고래박물관,0.6684732027351856,0.014477905650467922,0.6539952970847177
장생포고래박물관,0.73422572016716,0.009099530382081866,0.7251261897850781
장생포고래박물관,0.4096421394497156,0.05274289913165073,0.35689924031806486
장생포고래박물관,0.685223363339901,0.05378380708085994,0.631439556259041
장생포고래박물관,0.7314938716590405,0.003676397275800506,0.72781747438324
장생포고래박물관,0.7872020117938519,0.006407028527852769,0.780794983265999
장생포고래박물관,0.8000180274248123,0.01110760341786469,0.7889104240069477
장생포고래박물관,0.702468641102314,0.005470599672601869,0.6969980414297121
장생포고래박물관,0.7010926865041256,0.014875001027636852,0.6862176854764888
장생포고래박물관,0.717513520270586,0.004477142891846597,0.7130363773787394
장생포고래박물관,0.16869770595803857,0.009417582054932911,0.15928012390310567
장생포고래박물관,0.6909352317452431,0.011169536986077826,0.6797656947591653
장생포고래박물관,0.7286760173738003,0.003531148277882797,0.7251448690959175
장생포고래박물관,0.3745488077402115,0.028064782409152635,0.3464840253310589
장생포고래박물관,0.7395377457141876,0.003073373642594864,0.7364643720715928
장생포고래박물관,0.2146324748173356,0.009755061415489763,0.20487741340184584
장생포고래박물관,0.716565515846014,0.03647469098990162,0.6800908248561124
장생포고래박물관,0.7430957481265068,0.025578706886153667,0.7175170412403531
장생포고래박물관,0.7185059115290642,0.03297167926405867,0.6855342322650055
장생포고래박물관,0.7643810622394085,0.01922334115564202,0.7451577210837664
장생포고래박물관,0.7253440096974373,0.02984041708211104,0.6955035926153262
장생포고래박물관,0.6677426025271416,0.062233723249907294,0.6055088792772343
장생포고래박물관,0.6461100615561008,0.03643351707917949,0.6096765444769213
장생포고래박물관,0.0838173272786662,0.021993063491148254,0.061824263787517944
장생포고래박물관,0.5087270494550467,0.006550848515083392,0.5021762009399633
장생포고래박물관,0.6402732618153095,0.0037402903379794832,0.63653297147733
장생포고래박물관,0.7194432243704796,0.020076152418429652,0.69936707195205
장생포고래박물관,0.6544775888323784,0.06135159190744162,0.5931259969249367
장생포고래박물관,0.7647370100021362,0.00448202711995691,0.7602549828821793
장생포고래박물관,0.7243417911231518,0.007819723648329576,0.7165220674748222
장생포고래박물관,0.12785325944423676,0.035460464532176654,0.0923927949120601
장생포고래박물관,0.657521340996027,0.0075180004932917655,0.6500033405027352
장생포고래박물관,0.6091474611312151,0.002657823979582948,0.6064896371516322
장생포고래박물관,0.7706131786108017,0.023249206660936276,0.7473639719498654
장생포고래박물관,0.2746989745646715,0.17696623553832372,0.0977327390263478
장생포고래박물관,0.7650031968951225,0.008527526430164774,0.7564756704649578
장생포고래박물관,0.7456696666777134,0.008798767676732192,0.7368708990009812
장생포고래박물관,0.6984882541000843,0.003972686844645068,0.6945155672554393
장생포고래박물관,0.7152686640620232,0.03757697596447542,0.6776916880975478
장생포고래박물관,0.7290578968822956,0.005146386540339639,0.723911510341956
장생포고래박물관,0.65685198828578,0.04126961116368572,0.6155823771220942
장생포고래박물관,0.7786930352449417,0.007238231246204426,0.7714548039987373
장생포고래박물관,0.3180626733228564,0.005509286878320078,0.31255338644453634
장생포고래박물관,0.7754900306463242,0.005784480560881396,0.7697055500854427
울산대공원,0.44287486048415303,0.003491536895550477,0.43938332358860255
울산대공원,0.7651798874139786,0.006045299946951369,0.7591345874670272
울산대공원,0.813460186123848,0.0077601207342619695,0.8057000653895859
울산대공원,0.66646783426404,0.016826662180634836,0.6496411720834051
울산대공원,0.5570163549855351,0.0027041692699034075,0.5543121857156318
울산대공원,0.8065155148506165,0.011796227924060076,0.7947192869265564
울산대공원,0.5254471590742469,0.002373639062473861,0.523073520011773
울산대공원,0.45527360774576664,0.004339487078444411,0.45093412066732225
울산대공원,0.5344356466084719,0.05848223528979967,0.4759534113186722
울산대공원,0.7020088545978069,0.05321869620432456,0.6487901583934824
울산대공원,0.2834278082009405,0.01497436585292841,0.2684534423480121
울산대공원,0.7981387972831726,0.005333779034360001,0.7928050182488126
울산대공원,0.13141767960041761,0.21263622796783846,-0.08121854836742085
울산대공원,0.8156297579407692,0.011261574233261247,0.804368183707508
울산대공원,0.5382585991173983,0.004070358648702191,0.5341882404686961
울산대공원,0.7593668214976788,0.02104268130691101,0.7383241401907678
울산대공원,0.3509692829102278,0.14061194254706302,0.21035734036316475
울산대공원,0.27971553220413625,0.01221370993492504,0.2675018222692112
울산대공원,0.7975554130971432,0.012035331448229651,0.7855200816489135
울산대공원,0.5232941308058798,0.0023913316807011144,0.5209027991251787
울산대공원,0.691826980561018,0.007971918000839651,0.6838550625601784
울산대공원,0.6831890866160393,0.028903374013801417,0.6542857126022379
울산대공원,0.38474502600729465,0.021605285755746686,0.363139740251548
울산대공원,0.7957513444125652,0.015011834003962577,0.7807395104086027
울산대공원,0.7898945063352585,0.036349560824843745,0.7535449455104147
울산대공원,0.6934014707803726,0.05407983188051731,0.6393216388998553
울산대공원,0.7112323418259621,0.007556377692768971,0.7036759641331931
울산대공원,0.7234088703989983,0.01871819543497016,0.7046906749640282
울산대공원,0.7821513265371323,0.0262972311116755,0.7558540954254568
울산대공원,0.7969310730695724,0.003609732204737763,0.7933213408648346
울산대공원,0.8147117793560028,0.005562039817838619,0.8091497395381642
울산대공원,0.7855797559022903,0.0069092495541553944,0.778670506348135
울산대공원,0.5188279468566179,0.0028154922047785172,0.5160124546518394
울산대공원,0.7928007021546364,0.019674661111397047,0.7731260410432393
울산대공원,0.6188938282430172,0.10172298289835453,0.5171708453446626
울산대공원,0.7910737097263336,0.0031732394379408407,0.7879004702883928
울산대공원,0.7637341916561127,0.017318805730125557,0.7464153859259871
울산대공원,0.7578688710927963,0.01796274268999696,0.7399061284027993
울산대공원,0.809498094022274,0.004918982476616899,0.8045791115456571
울산대공원,0.7116592228412628,0.0019200988967592518,0.7097391239445036
울산대공원,0.7047793939709663,0.05896503406887253,0.6458143599020938
울산대공원,0.7401446849107742,0.02981121897076567,0.7103334659400086
울산대공원,0.7521125078201294,0.028461903523808965,0.7236506042963204
울산대공원,0.744615513831377,0.06063729456315438,0.6839782192682227
울산대공원,0.7462247163057327,0.007367201781986902,0.7388575145237458
울산대공원,0.8072368800640106,0.008708138049890598,0.79852874201412
울산대공원,0.47771391877904534,0.00289734214990555,0.4748165766291398
울산대공원,0.6740346886217594,0.009749569273359763,0.6642851193483996
울산대공원,0.5185995288193226,0.15168540185938278,0.3669141269599398
울산대공원,0.8007409125566483,0.010173696139827371,0.7905672164168209
울산대공원,0.37123123556375504,0.005990085246351858,0.3652411503174032
울산대공원,0.5596496053040028,0.08521606757616003,0.47443353772784275
울산대공원,0.727938674390316,0.007525890320539475,0.7204127840697765
울산대공원,0.7620525509119034,0.011226017773151398,0.750826533138752
울산대공원,0.3871777765452862,0.02646152145268085,0.36071625509260535
울산대공원,0.7473935559391975,0.03511845481892427,0.7122751011202733
울산대공원,0.12785325944423676,0.035460464532176654,0.0923927949120601
울산대공원,0.7444084770977497,0.012565812251220146,0.7318426648465296
울산대공원,0.7703975811600685,0.02926537098440652,0.741132210175662
울산대공원,0.7407216243445873,0.017938015086110683,0.7227836092584766
울산대공원,0.7316344827413559,0.010347929189447314,0.7212865535519086
울산대공원,0.5139795765280724,0.035859546282639106,0.47812003024543326
울산대공원,0.6340416222810745,0.002283761384508883,0.6317578608965656
울산대공원,0.746792946010828,0.0383295201153184,0.7084634258955096
울산대공원,0.7081519067287445,0.003185294952709228,0.7049666117760353
울산대공원,0.7177235651761293,0.008900310890749098,0.7088232542853803
울산대공원,0.7132499441504478,0.03242295565238843,0.6808269884980594
울산대공원,0.7654898092150688,0.01615659273811616,0.7493332164769526
울산대공원,0.3283791523426771,0.004784763761563227,0.3235943885811139
울산대공원,0.12785325944423676,0.035460464532176654,0.0923927949120601
울산대공원,0.7331840544939041,0.05776118518163761,0.6754228693122665
울산대공원,0.7634698115289211,0.007471427026515206,0.755998384502406
울산대공원,0.7701375782489777,0.02979000349684308,0.7403475747521345
울산대공원,0.12785325944423676,0.035460464532176654,0.0923927949120601
울산대공원,0.29047436360269785,0.1401796892285347,0.15029467437416316
울산대공원,0.7326014004647732,0.005854571451588224,0.726746829013185
울산대공원,0.75959812104702,0.008586307308481386,0.7510118137385385
울산대공원,0.7457594126462936,0.004172295277627806,0.7415871173686658
울산대공원,0.6390973664820194,0.0735231839120388,0.5655741825699806
울산대공원,0.7117270603775978,0.01346533455265065,0.6982617258249472
울산대공원,0.757001668214798,0.0044734472971564776,0.7525282209176415
울산대공원,0.12785325944423676,0.035460464532176654,0.0923927949120601
울산대공원,0.7727795019745827,0.007701918579793225,0.7650775833947895
울산대공원,0.704427782446146,0.0022738312157647065,0.7021539512303813
울산대공원,0.7591854073107243,0.004384735967808713,0.7548006713429155
울산대공원,0.6061151903122663,0.014389820424063752,0.5917253698882026
울산대공원,0.7077133059501648,0.01278494270130371,0.6949283632488611
울산대공원,0.7817604802548885,0.009807507491980989,0.7719529727629075
울산대공원,0.8011746108531952,0.01510064296113948,0.7860739678920557
울산대공원,0.7258558720350266,0.002773489415024718,0.7230823826200018
울산대공원,0.6869136281311512,0.060716701795657475,0.6261969263354937
울산대공원,0.7874992117285728,0.007692404696717859,0.779806807031855
울산대공원,0.6809361688792706,0.06528844833374023,0.6156477205455303
울산대공원,0.7395029626786709,0.005223858451548343,0.7342791042271225
울산대공원,0.6516238749027252,0.002893650473561138,0.6487302244291641
울산대공원,0.7217135950922966,0.002071445683638255,0.7196421494086583
울산대공원,0.6734644342213869,0.0054758379041838145,0.6679885963172031
울산대공원,0.7636924386024475,0.0028761398512870072,0.7608162987511605
울산대공원,0.7109806351363659,0.0025082379346713425,0.7084723972016945
울산대공원,0.6106180995702744,0.09179109392377237,0.518827005646502
울산대공원,0.6219709049910307,0.006897676324782272,0.6150732286662485
울산대공원,0.45281663443893194,0.010487302058997254,0.4423293323799347
울산대공원,0.7695415206253529,0.005434433335904032,0.7641070872894489
울산대공원,0.750481367111206,0.028138257466101397,0.7223431096451046
울산대공원,0.7706962563097477,0.004395055987212497,0.7663012003225352
울산대공원,0.29609938710927963,0.19547083353002867,0.10062855357925096
울산대공원,0.7243579439818859,0.03280736073696365,0.6915505832449222
울산대공원,0.7539637349545956,0.0032844343727144103,0.7506793005818811
울산대공원,0.13650450576096773,0.006634281381654243,0.12987022437931348
울산대공원,0.775578897446394,0.003565787981885175,0.7720131094645087
울산대공원,0.7677851468324661,0.0022581406568254656,0.7655270061756406
울산대공원,0.7584210112690926,0.00388267666567117,0.7545383346034213
울산대공원,0.7104504071176052,0.04222548740605513,0.6682249197115501
울산대공원,0.6867681667208672,0.0022629949196319404,0.6845051718012353
울산대공원,0.7380032911896706,0.024764712480828167,0.7132385787088424
울산대공원,0.5966172814369202,0.0061320283566601574,0.59048525308026
울산대공원,0.6477682814002037,0.0034800714764666434,0.644288209923737
울산대공원,0.7657192870974541,0.06103990818373859,0.7046793789137155
울산대공원,0.7553743608295918,0.004353492161802326,0.7510208686677894
울산대공원,0.6436811238527298,0.0020485653231541315,0.6416325585295757
울산대공원,0.7137227617204189,0.008309872813212375,0.7054128889072065
울산대공원,0.7377448678016663,0.0054256102535873655,0.7323192575480789
울산대공원,0.711073599755764,0.04794308960360164,0.6631305101521624
울산대공원,0.5892851892858744,0.04856823176766435,0.54071695751821
울산대공원,0.7881580591201782,0.0038686250685714186,0.7842894340516068
울산대공원,0.739375077188015,0.023711194462763766,0.7156638827252512
울산대공원,0.6213568188250065,0.07635913590590158,0.5449976829191049
울산대공원,0.7426680587232113,0.0029268055164720862,0.7397412532067392
울산대공원,0.7141578383743763,0.023240503529086708,0.6909173348452896
울산대공원,0.6918998658657074,0.03646088313156118,0.6554389827341462
울산대공원,0.6813244074583054,0.028262292795504133,0.6530621146628012
울산대공원,0.6638357862830162,0.050881116092205046,0.6129546701908112
울산대공원,0.6738629247993231,0.002427582769693496,0.6714353420296296
울산대공원,0.6940476931631565,0.0024379494832828643,0.6916097436798736
울산대공원,0.6901859138160944,0.0056022089362765355,0.6845837048798179
울산대공원,0.692533690482378,0.002392996497413454,0.6901406939849646
울산대공원,0.6056530205532908,0.0024279671236096573,0.6032250534296811
울산대공원,0.7852325141429901,0.012584882873731355,0.7726476312692587
울산대공원,0.755717433989048,0.002475652372231707,0.7532417816168163
울산대공원,0.7000975795090199,0.04550773453277846,0.6545898449762414
울산대공원,0.7164278961718082,0.0037861051542373994,0.7126417910175709
울산대공원,0.6760952565819025,0.016368467733263968,0.6597267888486386
울산대공원,0.5269663520157337,0.003957471057462195,0.5230088809582715
울산대공원,0.6898049265146255,0.03639977654286971,0.6534051499717558
울산대공원,0.7224973700940609,0.001681012306168365,0.7208163577878925
울산대공원,0.7460607141256332,0.004257821346012255,0.741802892779621
울산대공원,0.7419960498809814,0.002463949805436035,0.7395321000755454
울산대공원,0.7627729848027229,0.049398823827505114,0.7133741609752178
울산대공원,0.7345640510320663,0.002325959513351942,0.7322380915187144
울산대공원,0.745820052921772,0.007904615843047698,0.7379154370787243
울산대공원,0.6964547969400883,0.03199126353332152,0.6644635334067668
울산대공원,0.7611223310232162,0.03863917102571577,0.7224831599975005
울산대공원,0.7545162662863731,0.03223468269764756,0.7222815835887256
울산대공원,0.686955951154232,0.0026365169702330603,0.684319434183999
울산대공원,0.7509361132979393,0.008261296253961822,0.7426748170439775
울산대공원,0.7539100870490074,0.05775675633922219,0.6961533307097852
울산대공원,0.35666510043665767,0.033369921508710834,0.32329517892794685
울산대공원,0.7220650352537632,0.001879206959468623,0.7201858282942946
울산대공원,0.2940626600757241,0.007243837028120955,0.28681882304760314
울산대공원,0.7288866192102432,0.029040874781397483,0.6998457444288457
울산대공원,0.7335989065468311,0.004010821762494743,0.7295880847843363
울산대공원,0.7375227510929108,0.03371223433253666,0.7038105167603741
울산대공원,0.7371276207268238,0.007229382866838326,0.7298982378599855
울산대공원,0.7762719690799713,0.0028225356053250533,0.7734494334746462
울산대공원,0.7566810362040997,0.004326372935126225,0.7523546632689734
울산대공원,0.7012370191514492,0.04627531204993526,0.6549617071015139
울산대공원,0.5575651042163372,0.06511514264469345,0.4924499615716438
울산대공원,0.7365521974861622,0.0021295533476707834,0.7344226441384915
울산대공원,0.7203534692525864,0.0034073170468521615,0.7169461522057342
울산대공원,0.7125752009451389,0.016109121132952472,0.6964660798121864
울산대공원,0.5747251100838184,0.09268697484706839,0.48203813523675004
울산대공원,0.7370793931186199,0.007366412499686703,0.7297129806189332
울산대공원,0.5980275645852089,0.013719355245120824,0.5843082093400881
울산대공원,0.49691665172576904,0.11762850536033512,0.37928814636543395
울산대공원,0.7751412354409695,0.004625962357386016,0.7705152730835835
울산대공원,0.773186132311821,0.005870612326543778,0.7673155199852773
울산대공원,0.6911339052021503,0.024739268305711447,0.6663946368964389
울산대공원,0.7845660895109177,0.0014093288433893274,0.7831567606675284
울산대공원,0.7930682450532913,0.005600777347960199,0.7874674677053312
울산대공원,0.6998561136424541,0.033937136619351806,0.6659189770231023
울산대공원,0.7433957494795322,0.005346498661674559,0.7380492508178577
울산대공원,0.6499388888478279,0.0036025487332760047,0.6463363401145519
울산대공원,0.7372344508767128,0.019774013912926117,0.7174604369637867
울산대공원,0.6624868288636208,0.10262449470659098,0.5598623341570298
울산대공원,0.7378135547041893,0.004333451005125729,0.7334801036990636
울산대공원,0.6058912351727486,0.002785077694958697,0.6031061574777898
울산대공원,0.7646259069442749,0.004381992153745766,0.7602439147905291
울산대공원,0.7008650377392769,0.045080558552096285,0.6557844791871806
울산대공원,0.7659775242209435,0.0074599380721338095,0.7585175861488096
울산대공원,0.5734303798526525,0.007434649844071828,0.5659957300085807
울산대공원,0.796178862452507,0.003914178510118897,0.7922646839423881
울산대공원,0.7215364798903465,0.0025431505443217852,0.7189933293460248
울산대공원,0.4657287737354636,0.0058808859874261545,0.4598478877480375
울산대공원,0.6836298815906048,0.054595857439562676,0.6290340241510421
울산대공원,0.7998322919011116,0.0030536660730528333,0.7967786258280588
울산대공원,0.8000711277127266,0.004022946367816378,0.7960481813449102
울산대공원,0.42917535174638033,0.005302800515588994,0.4238725512307913
울산대공원,0.7800259813666344,0.004509473474657474,0.7755165078919769
장생포고래문화마을,0.16578615084290504,0.26384945896764594,-0.0980633081247409
장생포고래문화마을,0.7914728969335556,0.022482704968812564,0.768990191964743
장생포고래문화마을,0.7733432911336422,0.004111640465756257,0.7692316506678859
장생포고래문화마을,0.7007962390780449,0.042244111311932404,0.6585521277661125
장생포고래문화마을,0.6574922427535057,0.014754208223894238,0.6427380345296114
장생포고래문화마을,0.7475148364901543,0.03884442423780759,0.7086704122523467
장생포고래문화마을,0.788899227976799,0.0034293925564270467,0.785469835420372
장생포고래문화마을,0.7794667109847069,0.025614003798303506,0.7538527071864034
장생포고래문화마을,0.7278079092502594,0.028934562330444655,0.6988733469198147
장생포고래문화마을,0.7500704899430275,0.0031737031541221464,0.7468967867889054
장생포고래문화마을,0.7453413680195808,0.005823020341146427,0.7395183476784344
장생포고래문화마을,0.7453177757561207,0.03629376338794828,0.7090240123681724
장생포고래문화마을,0.7272596620023251,0.00622718104471763,0.7210324809576074
장생포고래문화마을,0.7641687877476215,0.006573498675910135,0.7575952890717114
장생포고래문화마을,0.7123519070446491,0.0033228110153383267,0.7090290960293107
장생포고래문화마을,0.6905307956039906,0.010427944825884576,0.680102850778106
장생포고래문화마을,0.6217036172747612,0.028953780621911087,0.5927498366528501
장생포고래문화마을,0.7653830759227276,0.0030111389506297806,0.7623719369720978
장생포고래문화마을,0.41397530026733875,0.11629161968206365,0.2976836805852751
장생포고래문화마을,0.772714152932167,0.04405356237354378,0.7286605905586233
장생포고래문화마을,0.1304988656193018,0.15897336890920996,-0.028474503289908165
장생포고래문화마을,0.6831465363502502,0.004297730629332364,0.6788488057209179
장생포고래문화마을,0.6048157997429371,0.1244635235518217,0.48035227619111537
장생포고래문화마을,0.7176335379481316,0.03336731104645878,0.6842662269016728
장생포고래문화마을,0.6779563464224339,0.005762009190705916,0.672194337231728
장생포고래문화마을,0.7290908806025982,0.02349863030637304,0.7055922502962252
장생포고래문화마을,0.7273822203278542,0.005215904167077194,0.722166316160777
장생포고래문화마을,0.7788800150156021,0.007730239222291857,0.7711497757933102
장생포고래문화마을,0.6777668166905642,0.004042936785845086,0.673723879904719
장생포고래문화마을,0.4371049478650093,0.03690011450089514,0.40020483336411417
장생포고래문화마을,0.7784758731722832,0.008224794569347675,0.7702510786029355
